roi1,roi2,roi3,roi4,roi5,roi6,roi7,roi8,roi9,roi10,roi11,roi12,roi13,roi14,roi15,roi16,roi17,roi18,roi19,roi20,roi21,roi22,roi23,roi24,roi25,roi26,roi27,roi28,roi29,roi30,roi31,roi32,roi33,roi34,roi35,roi36,roi37,roi38,roi39,roi40,roi41,roi42,roi43,roi44,roi45,roi46,roi47,roi48,roi49,roi50,roi51,roi52,roi53,roi54,roi55,roi56,roi57,roi58,roi59,roi60,roi61,roi62,roi63,roi64,roi65,roi66,roi67,roi68,roi69,roi70,roi71,roi72
2.279095,2.621473,-4.273671,-2.097921,2.097923,-2.04157,3.096777,1.885017,1.185501,0.0951774,1.275757,-1.47777,0.2749157,-0.6290366,-0.551707,-1.271769,-2.883335,-0.625777,-1.183779,2.622314,-2.0349,-0.1874171,-1.270214,-0.355423,1.0472,1.095366,0.576396,-0.1857256,0.522407,0.6204072,1.45171,1.626093,1.47339,2.185727,-2.620791,-1.47125,-2.06934,-1.59514,0.6217554,-0.0472437,0.575679,-1.57197,2.627377,-1.889367,-0.6219069,0.180497,0.576273,-0.436692,0.6277775,-0.00504354,-1.05239,0.040357,0.2774697,-1.06717,-2.350343,-0.2760617,0.2749692,-3.184719,0.572434,-0.6271577,0.1817704,1.09979,-1.092495,-0.0955374,3.276205,0.459699,0.2715217,0.0339163,-1.095211,0.6263777,-1.00237,0.2751626
3.097647,3.07273,-3.54665,-0.6207067,2.351453,-1.887347,2.359572,2.187157,1.45451,0.0262701,1.094264,-0.8875997,0.1806749,-0.3567014,-0.475153,-0.2737257,-2.42997,-1.094625,-2.184234,2.51074,-2.275979,-0.434077,-1.4253,-0.2734134,0.8876792,1.356141,0.6215177,-0.506273,0.3577705,1.090307,1.882095,2.04002,1.627477,2.54314,-2.881307,-0.8850497,-1.276747,-2.095039,1.186149,0.0932467,1.091014,-2.09119,2.54727,-3.46427,-0.627471,0.0930391,1.094711,-0.8839265,1.03506,-0.2746757,-1.350621,-0.097763,0.409775,-1.093777,-3.06636,-0.517604,-0.6202933,-0.354701,0.000373039,-1.624029,-0.0707955,1.354252,-1.01117,-0.6235105,0.6272923,0.3563027,0.05607,-0.1897164,-1.359376,0.620395,-0.8835123,0.6277356
3.624505,3.090057,-3.186202,0.0104529,2.275745,-2.276747,1.097055,2.35714,1.59679,-0.00763423,0.6232776,-0.6243434,-0.0741296,-0.0952705,-0.623509,0.1867921,-2.06036,-1.35775,-3.43475,2.354013,-2.184745,-0.1877744,-1.50363,-0.0934066,0.8810597,1.50071,0.6211997,-0.556362,-0.0936119,0.8857475,1.627533,0.8899077,1.5234,1.629676,-3.09165,-0.8863011,-0.3555601,-2.187405,1.53973,0.455135,1.45511,-2.53704,2.0374,-5.881701,-0.6261579,0.0770674,1.887572,-1.272406,0.6257174,-0.579732,-1.622674,-0.465375,0.1865977,-0.6262379,-2.625479,-0.6236571,-1.621771,1.06037,-0.40247,-1.357952,0.0631966,1.44541,-0.623446,-1.5661,-1.624273,0.0930351,-0.0970356,-0.517171,-1.279177,0.3545434,-0.527467,1.185416
3.883425,3.097325,-3.187667,-0.2743443,2.093319,-3.00106,-0.1892455,2.53142,1.59515,0.0167715,0.183925,-1.07526,-0.3539377,-0.0319036,-0.6254635,0.0926606,-1.620675,-1.357927,-4.277397,2.270574,-1.620349,0.0944567,-1.099906,0.0900777,1.093379,1.57151,0.6243637,-0.0974121,-0.52901,0.2762632,1.183157,-0.6265215,1.622602,-1.52601,-3.181742,-1.621313,0.425557,-1.881314,1.623671,1.09135,1.887773,-2.881704,1.357769,-7.40166,-0.6211711,-0.0169134,3.091343,-1.5379,0.3599079,-1.096775,-1.886977,-1.0121,-0.0937397,-0.1861925,-1.04167,-0.6241034,-2.06701,1.091433,-0.479342,0.0747079,0.6245021,2.03733,-0.3507176,-2.46474,-2.189055,-0.443034,-0.1877269,-0.6201772,-0.6259742,0.0942726,-0.1870797,1.44475
3.49733,3.186752,-3.57623,-1.181772,1.623475,-3.273906,-1.27702,2.53457,1.44777,0.0947779,-0.1802476,-1.622546,-0.8816792,-0.2700172,-0.547566,-0.521044,-1.356933,-0.883565,-4.097627,2.095136,-1.184492,0.277156,-0.1835267,0.2723796,1.620137,1.55329,0.6221762,0.503547,-0.6254304,-0.35607,0.3570514,-2.623407,1.186376,-7.351523,-3.07957,-2.629344,1.189627,-1.091749,1.624346,1.46704,2.097176,-2.625274,1.271572,-7.270444,-0.620214,-0.1870624,4.093214,-1.627191,0.0966326,-1.356347,-2.0562,-1.354959,-0.3591957,0.353646,2.09571,-0.2740747,-1.095397,0.2749076,-0.1877633,1.623976,1.56957,3.05442,-0.0997054,-3.274003,0.0131537,-1.351474,-0.1806077,-0.6223023,-0.0961709,0.0950253,-0.0142723,1.35372
2.56059,3.06135,-4.185172,-2.09543,1.3573,-2.881474,-1.621042,2.184304,1.274496,0.2775649,-0.3570774,-2.44695,-1.47977,-0.570647,-0.0419772,-1.352074,-0.3551537,0.00451079,-2.881531,1.622117,-0.6249779,0.1814126,0.8899034,0.3541676,2.189736,1.352709,0.6270573,1.180362,-0.3574619,-1.093761,-0.1836023,-4.03004,0.57572,-13.35373,-2.57072,-3.43011,1.49347,-0.2743304,1.272547,1.57677,1.880271,-2.274332,1.350737,-5.183123,-0.6271109,-0.507537,4.354453,-1.53374,-0.0106331,-1.353473,-1.88256,-1.629557,-0.576177,0.52316,5.43646,0.0627164,0.3536262,-0.2773147,0.0910973,2.272564,2.271593,4.094372,-0.1800239,-3.624327,3.356193,-2.09391,0.0246593,-0.6240771,0.2732674,0.3541031,0.0900265,0.6267599
1.183075,2.09627,-4.47747,-2.189501,1.04779,-1.56276,-1.184474,1.273354,0.6202371,0.462073,-0.443115,-2.623547,-2.271763,-0.6254072,0.6203453,-1.620317,1.359997,0.6267772,-1.090772,1.18079,-0.2764957,-0.1805559,1.887177,0.2770446,2.353162,0.8813446,0.62234,1.097499,-0.00742622,-1.273462,-0.6266777,-3.626423,0.0964195,-16.62672,-2.01764,-3.351477,1.271246,0.279313,0.565554,1.279567,1.090591,-1.51162,1.27449,-1.881797,-1.00092,-0.6299297,3.57911,-1.184196,-0.0515737,-1.06353,-1.4777,-1.886144,-0.577405,1.07727,7.42761,0.0912597,1.621512,-0.527041,0.1876324,1.357697,2.18512,4.42143,-0.2761791,-3.47774,5.277609,-2.276465,0.1877497,-0.532905,0.2777063,0.624107,0.0927709,0.00133291
-0.2775517,0.511677,-4.274313,-1.359911,0.420917,-0.0960276,-0.1890666,-0.0247126,0.0379503,0.550569,-0.3506411,-2.093677,-2.629973,-0.507736,1.094904,-1.187573,3.623206,1.096742,0.3576015,0.2777663,-0.0297705,-0.459002,2.18542,0.0947654,1.629079,0.0991212,0.492307,0.414699,0.2799103,-0.8855697,-1.06165,-2.18443,-0.0965429,-15.4655,-1.270069,-2.351737,0.474764,0.421099,-0.0534962,0.6213599,-0.011342,-1.097576,0.6259597,1.627662,-1.09142,-0.477077,1.887521,-0.6257291,-0.0796557,-0.43973,-1.093933,-1.627741,-0.473066,0.8820962,7.09741,-0.1896361,2.18657,-0.423026,0.0940327,-0.0935047,1.350299,3.50519,-0.402037,-2.627345,4.04327,-1.885534,0.350421,-0.426434,0.0107744,0.6245167,0.0942496,-0.6262026
-1.624441,-1.186925,-2.883752,-0.1879669,-0.0499977,0.8874342,0.550255,-1.354572,-0.507779,0.3543716,-0.09495,-0.8830342,-2.53676,0.021557,0.889767,-0.3535747,5.2741,0.6256764,1.274912,-0.3532164,0.2707475,-0.465759,1.59617,-0.0942092,0.3597301,-0.3577259,0.1811713,-0.2791204,0.44617,-0.180756,-1.093352,0.2742647,-0.1870012,-10.27197,-0.6216134,-1.00416,-0.1874443,0.1833757,-0.517793,0.0971677,-1.04713,-0.529753,-0.2717192,5.274369,-1.090712,0.0903172,0.016649,-0.3504525,-0.1851513,-0.0523775,-0.6209036,-1.43166,-0.3565077,0.564457,4.627623,-0.6271164,1.59611,-0.3577713,-0.0977777,-1.27173,0.0920717,1.357375,-0.3523401,-1.62212,-0.00970396,-1.07273,0.2724137,-0.2791364,-0.3555062,0.2750219,0.0971205,-1.354773
-2.45107,-2.620253,-0.8870775,0.449399,-0.463674,1.274305,1.09265,-2.277959,-1.02577,0.0165749,0.0909617,0.2747156,-1.55132,0.6257714,0.2717067,0.1866017,4.882771,-0.0254363,1.41347,-0.8853974,0.474475,-0.1807335,0.506709,-0.2723774,-0.8807505,-0.6237625,-0.2741027,-0.523972,0.3512951,0.407501,-1.01317,2.354293,-0.18375,-3.40656,-0.2793493,0.0976257,-0.6279091,-0.0972736,-0.6295621,-0.1870297,-1.53007,-0.62272,-1.350507,7.0917,-0.8815513,1.07679,-1.351471,-0.2721432,-0.444739,0.1850193,-0.2776653,-0.8890124,-0.3524604,0.462973,1.620753,-1.092709,0.507162,-0.561175,-0.3549562,-1.183776,-1.01715,-1.0767,-0.0375096,-0.6295626,-4.274074,-0.0929255,0.0754301,-0.0997739,-0.533455,-0.1862575,0.0977729,-1.55344
-2.621515,-3.02173,1.03129,0.436646,-0.8827514,0.556672,0.526571,-2.350706,-1.07007,-0.3540136,0.1847347,1.090574,-0.0641172,1.183973,-0.3579277,0.3529546,2.353957,-0.447237,1.272123,-1.07275,0.530217,0.1860105,-0.3563773,-0.1869215,-1.629115,-0.6232646,-0.477543,-0.6275577,0.0905679,0.6227176,-0.6236155,3.275415,-0.1830577,2.06252,-0.2711696,0.6272772,-0.8873901,-0.3525957,-0.627632,-0.3579344,-1.52504,-0.1846279,-1.625333,10.18774,-0.456243,1.52976,-1.620307,-0.3542734,-0.6239167,0.2734177,-0.095463,-0.2773741,-0.3544325,0.6226335,-0.0766045,-0.546771,-0.1896224,-0.6253291,-0.3573567,-0.0129119,-1.43562,-3.01099,0.467519,-0.0917411,-5.62365,0.430749,-0.1807142,0.0205772,-0.2705264,-0.6252354,0.0970611,-1.46097
-2.352617,-2.05901,2.274344,-0.0990166,-1.090963,-0.0943726,0.1846753,-1.41641,-0.6253521,-0.59273,0.0977345,1.04769,1.45749,1.2747,-0.8807477,0.0795015,-1.04775,-0.2714039,1.094259,-0.8813795,0.1897936,0.405719,-1.02462,0.0207101,-1.621777,-0.1875301,-0.6209176,-0.0345473,-0.1867526,0.529557,-0.2766693,2.40733,-0.2793251,5.096257,-0.2720743,0.6237069,-0.412355,-0.2762562,-0.572936,-0.417162,-1.181262,0.453971,-1.270637,11.27665,-0.096177,2.277734,-1.27432,-0.419777,-0.8856961,0.1807177,0.0901773,0.0993357,-0.3547377,1.07074,-0.0760467,0.427727,-0.491705,-0.0979121,-0.1876441,1.279162,-1.273214,-3.47241,1.097457,0.0741362,-3.627606,0.6221159,-0.2776273,0.0957637,0.3534512,-0.6254542,0.0945679,-1.275737
-2.02017,-0.2707977,2.49967,-1.00927,-1.094769,-0.3571096,-0.515354,-0.0957373,-0.1857773,-0.514214,-0.0904773,0.2731044,2.47636,0.6231742,-0.6246991,-0.2772776,-3.629257,0.57367,1.06227,-0.6259677,-0.2769777,0.2775777,-0.8801796,0.2797046,-1.095997,0.1812095,-0.6265177,0.6299233,-0.579167,0.0753259,-0.023927,0.2753447,-0.6257713,6.47526,-0.1819049,0.6237031,0.2713446,-0.0712134,-0.3544621,-0.410345,-0.6257267,1.350409,-0.00603455,10.62343,0.0910774,2.185615,-0.1836112,-0.1873795,-0.620973,-0.012965,0.40273,0.525356,-0.2756193,1.277537,1.180769,1.881367,-0.2733521,1.270037,-0.0576457,1.627666,-0.6216567,-2.625177,1.47391,-0.0622507,0.0966764,0.412036,-0.2764755,0.0904314,1.097777,-0.457751,0.0997271,-1.180377
-1.627059,1.189209,2.03356,-1.18779,-1.091734,-0.0173025,-1.187103,0.8857547,0.095711,-0.1873277,-0.400917,-0.453477,2.56764,0.00424341,-0.0975074,-0.3597262,-4.354962,1.883427,1.04974,-0.6247052,-1.07391,0.0611796,-0.1896112,0.543427,-0.2764623,0.3577447,-0.629341,1.096742,-1.099257,-0.3565071,0.0933172,-1.88737,-1.181391,7.07062,0.092044,1.099693,1.091197,0.1805727,-0.2707579,-0.474654,-0.474569,1.621709,1.187379,7.092574,0.0940154,1.624446,0.403332,0.2749544,-0.357717,-0.1860779,1.05019,0.627527,-0.0962596,1.35672,2.180317,2.625117,0.0505155,3.270507,0.0521967,1.05261,-0.0996924,-1.46344,1.54553,-0.353296,3.351017,0.0916103,-0.2747097,-0.0973902,1.49325,-0.0907659,0.3506366,-1.095479
-1.627349,1.626323,1.2747,-0.627766,-1.07111,0.8897614,-1.42706,1.185775,0.1879334,0.0905677,-0.6233109,-1.090276,1.882499,-0.515405,0.2766111,-0.0929795,-2.883695,2.57257,0.6250635,-1.096207,-1.353042,-0.0927705,0.2773116,0.477724,0.0205547,0.351049,-0.547004,0.6253101,-1.625267,-0.6230737,-0.0239753,-3.274732,-1.45157,10.62771,0.575907,1.885901,1.43637,0.2727759,-0.1877797,-0.6206755,-0.6226277,1.350274,1.62166,3.185007,-0.0642169,1.092159,0.56032,1.097216,-0.0963753,-0.3572052,1.46775,0.880647,0.030495,1.18417,1.354739,2.881169,0.0931462,4.626471,0.0161653,-0.457404,-0.0945765,-0.545593,1.350442,-0.624655,3.54503,-0.186756,-0.0901361,-0.477724,1.355461,0.0975655,0.6267475,-1.095603
-1.627374,1.07535,1.187146,0.096136,-1.03413,1.882073,-1.351971,0.529301,0.0939743,0.1890502,-0.881793,-1.09757,0.6273402,-0.627004,0.3597232,0.507462,-0.3556693,2.357274,0.403415,-1.47031,-1.091604,0.0557769,0.6274337,0.1834415,-0.0990139,0.0919576,-0.3572712,0.0902134,-2.097774,-0.527137,-0.3599762,-3.274045,-1.47624,13.88755,1.189779,2.62172,1.355935,0.1871197,-0.2730076,-0.621007,-1.00164,0.0970602,0.8802403,-2.886214,-0.2753671,0.477109,0.2772654,1.622625,-0.0606047,-0.470971,1.62734,0.579767,0.0757547,0.627046,-1.185751,2.094473,-0.1811372,5.07027,-0.0593744,-1.621775,-0.457006,-0.510195,1.01503,-0.8877666,0.6251042,-0.447696,-0.0917746,-0.8873029,0.880754,0.0903117,1.097476,-1.09697
-1.62777,-0.544965,2.0975,0.8816755,-0.527447,2.097347,-1.092007,-0.412677,-0.2714115,0.0962217,-0.567355,-0.57991,0.0946745,-0.62479,0.0967515,1.09697,1.273952,1.353233,0.0970762,-1.56736,-0.0973246,0.434001,0.6212717,-0.1849047,-0.6229505,-0.0974513,-0.2725177,-0.464219,-2.180191,-0.1876272,-1.092117,-1.88727,-1.187937,15.35427,1.622071,2.88345,1.05625,0.0957396,-0.2767777,-0.6277777,-1.06216,-1.27626,-0.6203925,-7.889777,-0.411762,0.0919193,0.0577454,1.886407,-0.1805193,-0.415716,1.354659,0.099346,-0.07723,0.1850342,-4.47754,1.02197,-0.6234796,3.621591,-0.0477325,-1.623123,-1.04921,-1.186015,0.557277,-1.096367,-2.882337,-0.6210033,-0.2717774,-1.097717,0.2716345,-0.186435,1.35723,-0.6272072
-1.187477,-2.272963,3.629269,1.00192,-0.6217713,1.55731,-0.6271102,-1.356413,-0.6244774,-0.0757735,-0.0942433,-0.0979966,0.0975004,-0.2774137,-0.2724775,1.187456,1.357957,0.0957471,0.0323776,-1.273131,1.02356,0.6274212,0.546723,-0.507979,-1.09926,-0.2700792,-0.0972731,-0.6211621,-1.46363,0.0906236,-1.47567,-0.516462,-0.629757,13.2744,2.096759,2.271629,0.6214605,0.0947475,-0.2773406,-0.475356,-0.566926,-2.277959,-2.356152,-12.62557,-0.2773706,-0.2754706,0.0476995,1.44434,-0.3546519,-0.274777,0.517547,-0.3553416,-0.2731197,-0.097404,-6.351414,0.0924624,-0.8859115,1.40971,0.0754971,-0.437446,-1.091607,-1.627199,0.3543376,-1.271962,-5.09734,-0.6227601,-0.517457,-1.097714,0.0304701,-0.573709,1.45134,-0.3519911
-0.2772605,-2.88917,5.41667,0.2767324,-0.52455,0.6236571,-0.2772373,-1.54904,-1.04175,-0.2707371,0.3553039,0.0959305,0.8897056,0.0127055,-0.46399,0.527639,0.2703045,-0.544927,-0.00157247,-0.576933,1.885743,0.576135,0.473053,-0.551377,-0.523473,-0.2749339,-0.0466232,-0.1872677,-0.2706574,0.2797073,-1.44662,-0.0376474,-0.2775491,7.181509,2.350136,1.180995,0.6249524,0.2712119,-0.3504001,-0.1866597,0.0971137,-2.184151,-3.07009,-13.09455,0.0744563,-0.6270233,0.2726925,0.6260777,-0.443779,0.1851133,-0.2774446,-1.0067,-0.2752357,-0.3526393,-5.187016,-0.1803191,-0.472729,-0.2742445,0.1809309,1.186137,-0.3566257,-1.627352,0.2773054,-1.274733,-4.629579,-0.417305,-0.6266473,-1.03231,0.0971497,-0.6255357,1.351751,0.1857045
0.625599,-2.096934,6.622791,-0.50273,-0.2771307,0.3500975,0.0941717,-0.8850329,-1.094702,-0.2752147,0.6276975,0.2746027,2.187543,0.1833474,-0.2725716,0.412574,-0.6236717,-0.536125,-0.0977777,-0.0799973,2.186735,-0.0955375,0.6220496,-0.2757777,-0.1862975,-0.0475637,0.0977264,0.3539255,1.180634,0.495097,-0.6275211,-0.432779,-0.1836347,-0.3570703,2.53625,0.1895627,1.097733,0.503497,-0.3570972,0.0304075,1.09764,-0.6293704,-2.095137,-9.51964,0.576577,-1.187103,0.477735,0.2754757,-0.2737306,0.6276719,-1.07495,-1.095052,0.0939539,-0.3562077,-1.273344,-0.00906523,0.3525507,-0.8809641,0.1817677,2.35739,0.6241209,-0.623749,0.2753127,-1.07211,-2.629707,0.00733707,-0.8832067,-0.6217763,0.514916,-0.593447,1.097332,1.07397
1.626675,-0.09777,7.090199,-1.275143,-0.0749572,0.6277734,0.6264437,0.1836725,-1.09256,-0.2749517,0.887777,0.477533,3.355777,0.1834629,0.1861247,0.2719657,-0.466246,-0.0435313,-0.6217366,0.0955731,1.883261,-1.189634,1.272502,0.0913657,0.3549764,0.0934366,0.1860192,0.8870537,2.352765,0.6275335,0.187773,-1.54772,-0.3517275,-6.627576,2.881795,0.1801762,1.57117,0.8803377,-0.511557,0.1819339,2.00307,1.279777,-0.039236,-3.355734,1.09714,-1.187747,0.3576015,0.2717047,0.0927577,1.096173,-1.09261,-0.557755,1.097376,-0.2736003,3.357053,0.2776272,1.623795,-0.0927397,0.0634349,2.354373,1.887445,0.6276396,0.1861629,-0.2777706,-1.276702,0.6214997,-0.6273697,-0.500262,1.01037,-0.1874726,0.8829721,1.629762
2.274127,2.00259,6.5427,-1.356429,0.1840326,1.623402,1.57476,1.185206,-0.52526,-0.0914445,0.6270972,1.01752,3.887773,0.0737444,0.6210911,0.3591536,1.4071,0.411067,-1.43566,-0.0739917,1.185396,-2.07677,1.624762,0.432677,0.6226706,0.185912,0.3525125,1.036,2.881176,0.8867496,1.45341,-2.50346,-0.6247626,-9.46147,3.093621,0.8899577,1.620564,1.091466,-0.6219251,0.1877364,2.273499,3.273057,2.187775,3.07713,1.277017,-0.6257267,0.0343247,0.577479,0.516675,1.097762,-0.400543,0.3517547,2.353333,-0.0927076,6.47545,0.534454,2.622773,1.180167,-0.0957514,1.272334,2.4765,1.8871,0.0233045,0.535769,-2.07149,1.56307,-0.3557502,-0.277965,1.09099,0.0936092,0.6216012,2.357936
2.271046,3.272613,5.41136,-0.6247046,0.430912,2.626234,2.272705,1.45774,-0.6257542,-0.0977241,0.3554325,1.51129,3.357642,-0.0949115,0.8852707,0.6254514,4.43449,0.3547554,-2.097604,-0.461301,0.527237,-1.887655,2.07667,0.6223904,0.513777,0.2724041,0.442514,0.570779,2.44371,1.09747,2.354716,-2.625463,-0.8861972,-7.620719,3.07472,2.09574,0.8814177,1.181634,-0.590593,0.1856756,2.05144,4.05462,3.623295,7.45471,1.096663,0.0992146,-0.3597919,1.03933,0.6242459,0.6271263,0.35235,1.620071,3.186611,0.0651573,6.184503,0.47733,3.099072,1.887767,-0.1875377,-0.0929057,2.099514,2.096272,-0.2745517,1.5377,-4.46575,2.096447,-0.0915707,-0.0949043,0.6274292,0.2740374,0.356217,2.52162
1.622026,3.094747,3.626101,0.1896175,0.6225569,3.189613,2.357142,1.03505,-0.457044,-0.3570762,0.1800739,2.07231,1.627174,-0.2754256,0.474434,1.091156,6.886311,-0.2775135,-2.091262,-0.522706,0.1897344,-0.8834762,1.622469,0.561064,-0.0391012,0.2733065,0.440076,0.1803092,1.47796,1.0344,2.50435,-2.354247,-0.6270352,-6.272135,2.47471,2.49107,-0.464539,1.184919,-0.3557236,0.2745773,1.271196,3.096966,3.5399,7.186929,0.570124,1.09331,-0.57434,0.527309,0.557542,0.0749974,1.091706,2.53347,3.092197,0.0934033,2.51176,0.2790232,2.4575,1.46239,-0.0995532,-1.092747,0.880307,1.272734,-0.6232177,2.274327,-6.620514,1.887997,0.093492,0.0406997,0.1841273,0.2743972,0.0717392,2.183357
0.6207156,1.49695,1.624423,1.50311,0.6243077,2.623031,2.01277,0.0057735,-0.2767216,-0.6220465,0.0917767,2.094775,-0.434352,-0.40127,-0.069072,1.0974,7.44272,-1.46127,-1.06073,-0.8852351,0.1843343,0.473479,1.094134,0.3554464,-0.6244013,0.1869336,0.2762967,-0.0714297,0.402352,0.6216373,1.887702,-1.62374,-0.441563,-4.097349,1.59736,1.629236,-2.091074,1.185737,-0.0711699,0.2745576,0.2771616,1.04376,2.090919,5.06027,0.0900714,1.46913,-0.2761219,0.2740516,0.0949979,-0.520621,1.274574,2.627155,1.627757,-0.00103644,-2.2759,0.1847362,1.03714,0.2743632,0.0100254,-1.277509,-0.6247152,-0.097262,-0.8874935,2.096174,-6.46426,1.04472,0.1837973,0.0756429,-0.1879557,-0.0959069,-0.3570532,1.353432
-0.0910197,-0.412511,-0.1833069,2.59506,0.437715,1.357732,1.0774,-0.8877213,-0.2743607,-0.8836506,0.0946691,1.62577,-3.06976,-0.469772,-0.516913,0.881343,6.03724,-2.353606,0.560912,-0.497413,0.1869233,1.626561,0.1893323,0.1856124,-1.094792,0.0930092,0.0342767,-0.0477571,-0.2733404,0.1847246,0.6264537,-1.359037,-0.0972913,-3.18121,0.6259373,0.0956667,-2.882762,1.185025,0.2706027,0.1846261,-0.35632,-1.276173,-0.0906333,-0.555144,-0.2707377,1.184655,0.0961762,-0.629775,-0.3504907,-1.00615,0.627963,2.04747,0.0120706,-0.2745274,-6.05772,0.2704163,-0.6279557,-1.186277,0.0951576,-1.094274,-2.05421,-1.52155,-0.8837974,1.46759,-3.090195,-0.2732326,0.1811375,-0.0941467,-0.471127,-0.544075,-1.04397,0.357774
-0.571197,-2.092171,-1.621757,3.18617,0.0946257,0.1830026,0.0917753,-1.355937,-0.0959144,-0.546234,0.0925504,1.097319,-4.88162,-0.437357,-0.6257409,0.6211519,3.181504,-2.357773,2.189314,-0.0931251,0.1804307,2.06472,-0.2770666,0.0952047,-1.094171,-0.00965375,-0.2772401,0.0993757,-0.6277219,-0.0937602,-0.1836462,-1.352574,-0.0751123,-2.62337,0.0967965,-1.625477,-2.4164,1.09975,0.3577649,0.1851199,-0.883349,-2.887772,-2.01276,-6.357373,-0.3506717,0.2734774,0.277662,-1.626503,-0.6209631,-0.8810411,0.1819601,0.6237299,-1.50162,-0.6296433,-6.621614,0.442697,-2.40497,-2.091712,0.07162,-0.8837427,-2.40772,-2.350254,-0.473729,0.6269693,2.187512,-1.4715,0.0917571,-0.477197,-0.476062,-1.0377,-1.354263,-0.0990136
-0.6267327,-2.357346,-2.186717,3.091247,-0.2703643,-0.356155,-0.3556637,-1.186237,-0.0967302,-0.0117273,-0.0617297,0.6297627,-5.275697,-0.2774977,-0.3551421,0.8874163,0.1817677,-1.54401,3.07143,0.0947674,0.0376175,1.351656,-0.497773,0.0915792,-0.6266249,0.0126204,-0.592627,0.3523977,-0.8869631,-0.2742199,-0.6277705,-1.183936,-0.2719977,-1.357596,0.0972149,-2.620451,-0.8862503,1.07579,0.2745426,0.1817793,-0.6276645,-3.095497,-2.625532,-10.09134,-0.0974249,-0.563777,-0.0626275,-2.097564,-0.517616,-0.2796661,0.00757347,-0.1846233,-2.096247,-1.096927,-4.274961,0.6230472,-3.094172,-1.883716,-0.1817331,-1.03621,-2.01927,-2.273073,-0.00646731,0.45772,7.093033,-2.095107,0.0276126,-1.02417,-0.2777501,-1.097792,-1.40337,-0.2726204
-0.3517077,-1.356645,-1.184099,2.183627,-0.54279,-0.356426,-0.3514909,-0.563756,-0.0976795,0.6203751,-0.2776755,0.6277726,-4.095414,-0.0925217,0.0776202,1.271755,-2.097065,-0.2767605,2.620937,0.0934762,-0.0999275,0.1879719,-0.2754034,0.0497319,-0.442079,0.2755954,-0.6267262,0.3593415,-1.03709,0.0401633,-0.6271116,-0.3571609,-0.6255545,0.8872476,0.573525,-2.354237,0.8839347,0.8834433,-0.0206537,0.0961677,-0.2717345,-1.52997,-2.351613,-10.27439,0.1853711,-1.274162,-1.00735,-1.59767,-0.1805275,0.1871495,0.2776657,-0.6206123,-1.351767,-1.18732,-0.534571,1.03471,-2.40531,-1.090744,-0.434707,-1.18762,-0.8802517,-1.4917,0.497737,0.6292793,9.46064,-1.629376,-0.0105719,-1.09732,-0.0921001,-1.02165,-1.27406,0.0930579
0.0972172,0.2739357,0.8836115,0.6257046,-0.6246695,-0.0953197,0.093347,0.0977762,-0.0919035,1.096757,-0.530927,1.187377,-1.627413,0.0977071,0.45279,1.43401,-3.622763,0.6221157,1.47475,-0.0777397,-0.097532,-0.557264,0.0964934,-0.0921979,-0.1877523,1.02162,-0.462937,0.3509167,-1.04255,0.3566779,-0.2796702,0.8831107,-1.04654,3.47001,1.185711,-0.8857745,2.351621,0.6277792,-0.2795932,0.0926954,0.51144,-0.0321021,-1.01716,-7.50517,0.623573,-1.09074,-1.624313,-0.6257377,0.1862164,0.6272302,1.09047,-0.3511912,0.0967449,-1.06902,2.181937,1.09752,-0.6273155,-0.1876206,-0.509174,-1.186023,0.2725742,-0.443561,1.01407,1.621955,9.274695,-0.592393,0.0213006,-0.6207495,0.0762716,-0.460544,-0.6261736,0.8871507
0.6213451,2.0731,3.185637,-0.472765,-0.50043,-0.099161,0.6235675,0.6221277,0.0971767,1.099766,-0.51325,1.47446,0.6247799,0.3526249,0.6227171,1.272145,-5.03495,1.09995,0.352544,-0.0999747,0.000697695,-1.00326,0.540343,-0.277233,-0.00547446,1.626701,-0.0956077,0.1896203,-0.6277563,0.625721,0.0999772,2.355697,-0.880724,4.47729,1.354635,0.6220927,2.880741,0.565111,-0.430211,0.0955057,1.49025,1.621974,0.6216564,-3.57102,1.09042,-0.404066,-1.627535,0.065267,0.542054,0.6297671,1.55262,0.2735036,1.57911,-0.523109,2.56741,1.02626,0.8870193,0.0907392,-0.2770555,-0.6231676,1.274412,0.417473,1.090996,2.44759,7.629296,0.545051,0.0920179,0.0327774,0.0963567,0.071507,-0.2766377,1.623347
0.8871997,3.06939,4.357719,-1.46603,-0.1896205,-0.546912,1.273777,1.092606,0.3537507,0.6266202,-0.1857791,1.186239,2.187217,0.457193,0.475577,0.530979,-5.887214,1.07179,-0.091509,-0.0909767,0.00596174,-0.6299239,0.6296721,-0.534463,0.3514907,2.097615,0.1893016,0.1873795,-0.3560934,0.592027,0.436913,3.273472,-0.2712033,3.09204,1.0055,1.54243,2.40636,0.412742,-0.1897967,0.1857759,2.185637,2.5767,2.097642,-0.625733,1.099642,0.09564,-0.6291731,0.2717045,0.6227065,0.562491,1.42177,1.03719,2.272571,-0.0962311,0.6244303,0.623764,2.095479,0.0721342,0.0320906,0.0917563,1.50566,1.357345,0.6297346,2.622973,6.357665,1.55277,0.185622,1.02436,0.0910199,0.6221706,-0.0997361,2.276373
